,loss_total,loss_survey,loss_mobile,loss_sensor
67,1.5529065132141113,0.01546505093574524,0.22872376441955566,1.3066459894180298
68,1.5385254621505737,0.014087923802435398,0.23005041480064392,1.2924373149871826
69,1.5250056982040405,0.012833580374717712,0.2313324213027954,1.2790025472640991
70,1.5122807025909424,0.011691004037857056,0.23257136344909668,1.2662853002548218
71,1.500289797782898,0.010650242678821087,0.23376891016960144,1.2542333602905273
72,1.488976240158081,0.009701918810606003,0.2349265068769455,1.242798924446106
73,1.4782885313034058,0.008837969042360783,0.2360457330942154,1.2319377660751343
74,1.46817946434021,0.008050858043134212,0.23712791502475739,1.2216094732284546
75,1.4586058855056763,0.007333975750952959,0.23817449808120728,1.2117761373519897
76,1.4495277404785156,0.00668087275698781,0.23918677866458893,1.2024036645889282
77,1.4409081935882568,0.006085827946662903,0.2401660829782486,1.1934598684310913
78,1.4327137470245361,0.005543837323784828,0.24111363291740417,1.1849156618118286
79,1.424913763999939,0.005050197709351778,0.24203066527843475,1.1767438650131226
80,1.4174795150756836,0.0046004061587154865,0.24291829764842987,1.168919563293457
81,1.4103847742080688,0.004190639592707157,0.24377767741680145,1.1614197492599487
82,1.403605580329895,0.003817436983808875,0.24460989236831665,1.1542229652404785
83,1.3971198797225952,0.0034775177482515574,0.24541597068309784,1.1473097801208496
84,1.3909074068069458,0.0031677433289587498,0.2461968958377838,1.1406618356704712
85,1.3849496841430664,0.0028856212738901377,0.24695365130901337,1.1342626810073853
86,1.3792287111282349,0.0026285964995622635,0.24768713116645813,1.1280964612960815
87,1.3737292289733887,0.002394498325884342,0.2483982890844345,1.1221489906311035
88,1.368436336517334,0.0021812443155795336,0.24908797442913055,1.1164069175720215
89,1.3633365631103516,0.0019869611132889986,0.24975696206092834,1.1108579635620117
90,1.3584177494049072,0.0018099799053743482,0.25040608644485474,1.105490803718567
91,1.353668451309204,0.0016487910179421306,0.2510361671447754,1.100294828414917
92,1.349077820777893,0.0015019751153886318,0.25164783000946045,1.0952602624893188
93,1.3446362018585205,0.001368248020298779,0.2522418200969696,1.0903780460357666
94,1.3403346538543701,0.0012464047176763415,0.25281888246536255,1.0856395959854126
95,1.3361644744873047,0.0011353599838912487,0.2533796429634094,1.0810372829437256
96,1.332118272781372,0.001034206128679216,0.253924697637558,1.0765637159347534
97,1.3281892538070679,0.0009420908754691482,0.25445470213890076,1.0722123384475708
98,1.3243703842163086,0.0008581571164540946,0.25497016310691833,1.067976474761963
